"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n182.raw (F1)"	"Area: cbr_n190.raw (F2)"	"Area: cbr_n193.raw (F3)"	"Area: cbr_n204.raw (F4)"	"Area: cbr_n216.raw (F5)"	"Area: cbr_n228.raw (F6)"	"Area: cbr_o180.raw (F7)"	"Area: cbr_o188.raw (F8)"	"Area: cbr_o189.raw (F9)"	"Area: cbr_o196.raw (F10)"	"Area: cbr_o198.raw (F11)"	"Area: cbr_o199.raw (F12)"	"Area: cbr_o213.raw (F13)"	"Area: cbr_o220.raw (F14)"	"Area: cbr_o229.raw (F15)"	"Area: ct_n179.raw (F16)"	"Area: ct_n185.raw (F17)"	"Area: ct_n191.raw (F18)"	"Area: ct_n203.raw (F19)"	"Area: ct_n205.raw (F20)"	"Area: ct_n211.raw (F21)"	"Area: ct_n218.raw (F22)"	"Area: ct_n223.raw (F23)"	"Area: ct_n224.raw (F24)"	"Area: ct_o175.raw (F25)"	"Area: ct_o184.raw (F26)"	"Area: ct_o192.raw (F27)"	"Area: ct_o206.raw (F28)"	"Area: ct_o207.raw (F29)"	"Area: ct_o209.raw (F30)"	"Area: ct_o219.raw (F31)"	"Area: ct_o222.raw (F32)"	"Area: ct_o225.raw (F33)"	"Area: s06_174.raw (F34)"	"Area: s06_181.raw (F35)"	"Area: s06_186.raw (F36)"	"Area: s06_197.raw (F37)"	"Area: s06_208.raw (F38)"	"Area: s06_210.raw (F39)"	"Area: s06_217.raw (F40)"	"Area: s06_227.raw (F41)"	"Area: syd_n176.raw (F42)"	"Area: syd_n183.raw (F43)"	"Area: syd_n194.raw (F44)"	"Area: syd_n202.raw (F45)"	"Area: syd_n212.raw (F46)"	"Area: syd_o177.raw (F47)"	"Area: syd_o178.raw (F48)"	"Area: syd_o187.raw (F49)"	"Area: syd_o195.raw (F50)"	"Area: syd_o200.raw (F51)"	"Area: syd_o201.raw (F52)"	"Area: syd_o215.raw (F53)"	"Area: syd_o221.raw (F54)"	"Area: syd_o226.raw (F55)"
"False"	"PC(18:1_18:1)"	"C44 H84 N O8 P"	"Not the top hit"	"Full match"	"785.59462"	"11.547"	"137360817.429325"	"Multiple matches found"	"59570056.4454396"	"37237932.0617251"	"42239156.5255338"	"29020487.9852739"	"34133167.6404584"	"42430976.2648991"	"32773170.468459"	"96778774.4493196"	"46140397.3090024"	"111332980.172144"	"35391670.2200341"	"22726200.6385608"	"42738712.133056"	"72467243.6050497"	"39320604.7290122"	"34287289.1061648"	"43622277.8546742"	"32387140.6009117"	"30875239.7061671"	"94070294.5092932"	"30553273.9813193"	"25044319.8410777"	"74686563.3735689"	"26941282.9014634"	"79286949.8680877"	"87225867.8463627"	"113033990.536094"	"97072007.2219535"	"76947358.7727521"	"90063147.4619395"	"137360817.429325"	"107053179.375072"	"33644590.6418343"	"57468158.1117697"	"114213738.343011"	"62273051.7568876"	"42009611.9172697"	"90030833.662318"	"41742006.6711319"	"40601846.1296073"	"58317244.4741589"	"35290509.6889797"	"119901765.433241"	"76350737.8062436"	"120004930.196777"	"41261730.9756035"	"86365236.5223893"	"49152123.3715753"	"69936926.7743818"	"56820662.6092713"	"51217057.6826794"	"45109012.8010751"	"61289151.3777624"	"95218499.0367971"	"65399579.6382892"
"False"	"TG(16:0_18:1_20:0)"	"C57 H111 N O6"	"Not the top hit"	"Full match"	"905.84251"	"21.949"	"135324376.9418"	"Multiple matches found"	"37109662.3854804"	"55027835.032023"	"47283062.4221251"	"42414364.3375771"	"54780847.2057163"	"16052636.8322804"	"86933089.1941909"	"72903772.2635902"	"54996397.8451289"	"135324376.9418"	"102192679.284103"	"23739800.9217221"	"131577899.375738"	"109932488.80177"	"89892400.6359066"	"97651420.8651124"	"103362922.727517"	"98604292.3724043"	"39743160.4125168"	"28559616.362547"	"81593915.8797785"	"66685236.4423805"	"9775961.15869228"	"23919872.499638"	"8331578.37923685"	"75873226.2085367"	"55991492.3297895"	"52263080.0458433"	"59509642.8732225"	"6583669.6631721"	"57405106.1898375"	"3818227.40831318"	"44553492.922548"	"131780545.643257"	"38459054.4701528"	"28752055.0934601"	"72875489.4658019"	"50113260.1554647"	"43680888.9369222"	"52524101.3444998"	"51669314.7809979"	"118845278.659104"	"35780203.6640244"	"86388156.3737793"	"52895055.2233342"	"55849533.6237031"	"93809508.598585"	"107237844.605363"	"100935166.706536"	"34597038.8407115"	"76760731.0828427"	"74842325.7941214"	"15163212.1268313"	"87436500.2647597"	"56951984.0240391"
"False"	"PG(14:0e_19:0)"	"C39 H79 O9 P"	"Not the top hit"	"Full match"	"722.54947"	"16.759"	"127056934.111672"	"Single match found"	"86402815.7851709"	"127056934.111672"	"79973117.4430706"	""	"42832644.1932804"	"100807858.404605"	"24709.8527271471"	"20885.4309626533"	"36211423.8594443"	"57523743.5145189"	"51718068.3547611"	"85061038.0945531"	"34011734.5040297"	"230368.671482426"	"74601224.6941712"	"45952029.9277578"	"90998050.4356838"	"12538.8770462606"	"36693317.0469474"	"25441.1240383177"	"14344280.871668"	"21497029.0820042"	"39741068.6506557"	"56143403.6710054"	"40972.8909421797"	"21251270.3918846"	"24363439.5119588"	"41664020.979382"	""	""	"25651016.2211946"	""	"29772.857371664"	""	""	""	""	""	"7023377.7458799"	""	"1447165.77612953"	""	"20429149.2194118"	"25326900.4704094"	""	"1815849.73883689"	"9253.13422804426"	"23243513.3451741"	"35872129.8320548"	"26029634.2445727"	"38839.0316136419"	"25830993.3794771"	"10815.6607326626"	"23605036.118233"	"37801550.793556"
"False"	"PE(18:2_18:2)"	"C41 H74 N O8 P"	"Not the top hit"	"Full match"	"739.51627"	"8.955"	"120264207.710383"	"Single match found"	"66056753.4252293"	"120264207.710383"	"69217012.0021151"	"78125972.2735321"	"70775383.7965174"	"100433172.992397"	"63664928.2653139"	"79894141.8188059"	"101607734.848792"	"91054947.7391274"	"57793573.7142552"	"71637915.8188657"	"77498565.5885332"	"89698600.2222795"	"76060652.9400503"	"92280592.186896"	"69560440.7871588"	"73046352.6972491"	"92109156.2807995"	"66787398.5267539"	"78159435.1819047"	"62809547.734655"	"77399491.9891527"	"85867297.8988964"	"74107111.1352754"	"56325732.7080855"	"57905955.2178829"	"62739046.7072553"	"66873041.8722625"	"49243745.6252981"	"41368808.855496"	"27181283.8827849"	"59020961.789422"	"31546237.7835081"	"51455143.9030782"	"75638502.3967538"	"33517639.1188225"	"42419055.2279484"	"88123926.2732805"	"24998645.8861532"	"61975891.414184"	"79790313.7863745"	"35212158.7988771"	"77477644.9582166"	"47702387.4735772"	"52443576.3783619"	"28292310.058916"	"61630659.2188807"	"58570358.559278"	"94813945.3669555"	"89235640.2614038"	"76689174.0038413"	"56016662.8675411"	"44670483.4997429"	"89948307.6670584"
"False"	"TG(16:0_18:2_12:0)"	"C49 H93 N O6"	"Full match"	"Full match"	"791.70158"	"20.194"	"119698940.36995"	"Multiple matches found"	"28782075.1079459"	"55984445.7918612"	"53897882.7752968"	"30060965.5820045"	"50296070.8643761"	"14603582.5708028"	"58693487.6648783"	"33562902.1157693"	"42028216.546481"	"65958091.547225"	"9904645.32395545"	"33331030.6487668"	"48863217.2310177"	"94240796.3300065"	"79458273.5440068"	"51816824.3731097"	"87951981.7635565"	"84718748.9133861"	"34926320.952986"	"24437578.2604072"	"81850614.8427833"	"69436133.8021023"	"8669989.67525123"	"36747454.3376644"	"11076357.4581945"	"55306306.4360592"	""	"45348384.8742995"	"43938473.4234244"	"7633698.38833809"	"102866677.994262"	"3335639.7720296"	"36937200.9169994"	"119698940.36995"	""	"16828727.0407769"	"55201636.8940854"	"37475146.8143696"	"50313984.3596619"	""	"49944401.5929267"	"73910957.8517341"	"33742125.2476489"	"72321659.9227209"	"29813058.1207041"	"38365904.0843477"	"93479720.1854832"	"67053866.8523194"	"71667294.5859287"	"27899345.7164842"	"58441860.4787618"	"34878875.1243778"	"11141220.1873084"	"67532724.0725919"	"36314732.0996602"
"False"	"TG(16:0_16:0_18:1)"	"C53 H103 N O6"	"Not the top hit"	"Full match"	"849.77991"	"22.026"	"118390610.158891"	"Single match found"	""	""	"78366763.9078543"	"11602548.958259"	""	""	""	""	"49702671.6461491"	"57706515.0195478"	"26421461.4051342"	""	""	""	""	""	"66386471.2931437"	""	""	""	""	"118390610.158891"	""	""	""	"61102518.4874926"	"83935914.7265235"	"20177002.6332586"	""	""	""	""	""	""	""	"31507893.3015739"	"12628098.1150117"	""	""	""	""	""	"16451579.4497332"	"31365355.5877628"	""	""	"8821125.09331775"	""	""	""	""	""	""	"55735270.7135011"	""
"False"	"TG(18:0_18:3_18:1)"	"C57 H105 N O6"	"Not the top hit"	"Full match"	"899.79538"	"21.151"	"117540878.632885"	"Multiple matches found"	"50361318.3784235"	"117540878.632885"	"56296034.1279127"	"66384342.76736"	"75944011.5902524"	"57967853.4801237"	"69976250.197909"	"34480165.5430159"	"64615836.7517001"	"25859255.6288998"	"40853228.6105013"	"110623773.963494"	"45984849.1789351"	"43688705.7407193"	"29317481.9880715"	"66942680.6535693"	"53903854.7483749"	"66709341.6090347"	"12538328.4424519"	"40749438.6950473"	"57400963.7119979"	"61253371.9036977"	"22028771.3108782"	"55655023.4364142"	"12722573.2109651"	"7533238.57371674"	"38303121.4699363"	"33841081.3209858"	"33252152.4596024"	"19539187.9645073"	"36666032.3987152"	"22013426.2947271"	"42373332.9426772"	"14422066.2630445"	"43322401.2764929"	"32520518.5523627"	"32234230.8215111"	"35648746.4263397"	"43302638.7185613"	"21584572.7449104"	"39748418.1554205"	"59584174.4828398"	"17528071.8855364"	"19799937.4803528"	"23761109.8995485"	"22181755.714036"	"14465882.7161998"	"25581261.4009908"	"26490499.5123293"	"35945778.0093966"	"43174842.3156639"	"43123263.4094912"	"33923841.9700429"	"34058505.7699022"	"30552643.037843"
"False"	"PG(14:1e_19:0)"	"C39 H77 O9 P"	"Not the top hit"	"Full match"	"720.53401"	"15.620"	"110023527.337677"	"Single match found"	"27510582.8447405"	"110023527.337677"	"34513887.8178657"	"51610676.6741453"	"42229.6803911468"	"72850655.3895388"	"23310774.5835736"	"23057649.3106156"	"26488082.2637654"	"34840776.2453261"	"28672062.8281856"	""	"23774692.5393316"	"19837091.9258202"	"153373.150733212"	"29061423.5709459"	"51880968.8325655"	"14792809.3706978"	"3303339.50800694"	"21084958.1781805"	"13369827.1973451"	"20263974.4891932"	"22999200.5814165"	"3763471.41320132"	""	"7289778.32337556"	"8998732.93783687"	"20965701.3382537"	"8679820.57178206"	""	"13364855.4146232"	""	"16429006.4623866"	""	""	""	"2441.22755687147"	""	"4877700.54303276"	""	"6432183.52838989"	"66324410.0924862"	"6410965.43272113"	"19131261.2256911"	""	"17438488.4625396"	""	"10449043.5034802"	"15315679.804189"	"13480928.2223409"	"33082053.4181424"	"16728988.0021588"	""	"19738222.6277122"	"24336093.5173979"
"False"	"TG(11:0_18:2_16:0)"	"C48 H91 N O6"	"Full match"	"Full match"	"777.68592"	"20.062"	"106051035.724646"	"Multiple matches found"	"18462203.7296934"	"39655457.9224644"	"45652021.3275734"	"28313111.3259459"	"7989815.2921119"	"56707821.6481885"	""	"19141569.7687002"	""	"41028585.433576"	"44212999.9190551"	"43845552.3250647"	"30814565.8525723"	"53549093.3647772"	"26518574.9882987"	""	"36077857.5506465"	"75258633.7552332"	"38460665.0161887"	"17238050.3871303"	"47536039.8509235"	"41085077.3732208"	"15617615.7766842"	""	"12874163.2420428"	"22142033.5576079"	""	"62652442.7130248"	"25826439.7418833"	"6206492.71780933"	"27723381.7720471"	"2333373.32748468"	"35795972.3785062"	"25519275.2813285"	"13969294.4192877"	"15534398.9650796"	"33990671.1382279"	"11067188.9822288"	""	"21534585.9803919"	"8096565.14921043"	"36005556.5834703"	"7495494.26052991"	"27079648.3444812"	"106051035.724646"	"14711436.0236369"	"15411614.0426194"	""	"19040360.6614172"	""	""	"1061923.00554194"	"23622693.6571893"	"13885551.2792844"	"74417738.134743"
"False"	"PC(36:6)"	"C44 H76 N O8 P"	"Full match"	"Full match"	"777.53193"	"6.391"	"105908260.982945"	"Single match found"	"12832930.89931"	"105908260.982945"	"25408468.6342617"	"41652816.5605658"	"41536694.1437981"	"66672093.9320667"	"35314029.6009477"	"16664808.8227317"	"51930623.6824725"	"23544569.206877"	"13660886.4891747"	"50099015.3880413"	"35283700.1358513"	"23000513.5500159"	"36007001.0514211"	"68342231.5566729"	"32291118.7654997"	"52327708.3194189"	"62974047.8285868"	"30169878.3270207"	"54490893.1240094"	"47947151.6934566"	"28647938.422904"	"61406995.8604901"	"24865974.2589033"	"9375398.31886767"	"5578972.56883863"	"14489983.8546051"	"17012952.6090732"	"6549658.73649953"	"2787437.23619213"	"1566494.72164235"	"19576593.7812239"	"1402043.44613238"	"3991345.33511445"	"19541743.3641998"	"4714887.91900179"	"3738772.6778118"	"36071857.7552706"	"4055448.45138871"	"13383999.8786086"	"54833919.2765238"	"1398528.18846081"	"12066374.1864091"	"4197111.71969639"	"12955838.2272455"	"1539942.00344547"	"14890526.6754419"	"7717671.42537021"	"42947608.6986316"	"34200444.3807934"	"36865744.2140159"	"10014188.6552553"	"13177772.7461966"	"22776950.2640194"
"False"	"TG(4:0_16:1_16:0)"	"C39 H75 N O6"	"Not the top hit"	"Full match"	"653.56035"	"16.290"	"105602679.326132"	"Single match found"	""	""	""	"11894654.3469373"	""	"1969468.94545229"	""	""	""	"105602679.326132"	""	""	""	""	""	"4890027.35326033"	""	"23741247.6814561"	""	"12024306.6715137"	""	""	"5937890.40747663"	"5898850.717458"	"4231789.78639127"	""	""	""	""	"8020543.38407095"	"36393856.8776248"	"4053784.60735597"	""	""	"40407990.7667654"	"27632315.2674465"	""	""	""	""	""	"13041659.0961951"	"33151894.2336058"	""	""	""	""	""	""	""	""	""	"10683345.4043499"	""	""
"False"	"TG(14:1_11:4_18:1)"	"C46 H79 N O6"	"Not the top hit"	"Full match"	"741.59161"	"17.850"	"105594022.243615"	"Multiple matches found"	"94092523.6111249"	"57680609.756769"	"65714654.813591"	"51120460.280037"	"39706676.6168015"	""	"20360842.9949001"	"62170283.6159137"	"25507436.7362342"	"65780590.8181062"	"48385284.9761799"	"34186030.4222252"	"32531226.6835309"	"43977074.5318716"	"50516953.9736151"	"33462800.6646107"	"72326172.9964245"	"10350972.2204566"	"21489445.7915947"	"66444901.1101134"	"12588527.2422179"	"14562585.5223124"	"81402168.4584254"	"32459546.2943295"	"42482585.855478"	"51786199.1332268"	"83909245.5248221"	"61120468.9119564"	"27174430.0516987"	""	"79812169.3732077"	"24027092.4154109"	"29016904.7947667"	"11445122.7080447"	"28458451.7741182"	"5645854.8179774"	"6130693.19189157"	"12094046.0876844"	"12138947.0360926"	"4603132.23791612"	"31001339.7827475"	"31635124.0251331"	"105594022.243615"	"41632835.0845282"	"25512272.9715373"	"37717515.2116124"	"43890974.937073"	"38232667.7520458"	"66260783.059269"	""	"54795307.8885987"	"26441981.7273456"	"52813786.4991412"	"57246587.1010728"	"48017536.8379767"
"False"	"TG(18:1_18:1_18:0)"	"C57 H109 N O6"	"Not the top hit"	"Full match"	"903.82687"	"21.686"	"104119016.029975"	"Single match found"	"59004211.7076382"	"75888356.7359581"	"70899537.3926468"	"52031433.8752828"	"81726675.6803533"	"39112834.4066867"	"85438866.5085121"	"70768882.1231197"	"68805186.9993012"	"81755677.0044161"	"83574640.4992801"	"53968236.8513388"	"58692070.32437"	"104119016.029975"	"43240804.0672797"	"82837365.0517283"	"56499577.0792415"	"89078190.2080257"	"40931528.2126892"	"45864740.4330657"	"71343041.4925677"	"68365988.2334468"	"23535533.4823196"	"52722358.6526811"	"30726392.9452416"	"60629439.7660662"	"71871708.2635215"	"57950222.6099904"	"54115692.1142647"	"21220251.6324158"	"80451147.0741791"	"12427791.2757349"	"65522716.4416893"	"96422757.366428"	"70913216.546343"	"51773760.0108824"	"70521555.199144"	"58777671.7211778"	"57946765.0699937"	"44872638.430136"	"67683865.1899658"	"89547772.2317976"	"38263351.3237496"	"58633891.8763118"	"49801091.013867"	"24645941.0974488"	"86568291.0299471"	"60480404.3037698"	"64109232.4711361"	"68918799.2867751"	"76664770.8098654"	"72755411.9378663"	"31705874.2706739"	"73231350.7643434"	"68145280.9271019"
"False"	"PE(18:1_18:2)"	"C41 H76 N O8 P"	"Not the top hit"	"Full match"	"741.53204"	"10.299"	"104030859.210838"	"Single match found"	"89596138.5673075"	"86750805.7034573"	"74835134.1206874"	"56220785.8711785"	"53417883.521025"	"65591116.953953"	"61254193.7284157"	"80904089.30062"	"93610102.9006708"	"96502403.9488379"	"68776792.8870827"	"63149691.4542614"	"53327489.1385415"	"102627023.196956"	"75217287.3033969"	"63338004.8859301"	"58242961.8878208"	"52502520.0847278"	"63745609.9131853"	"90517390.4025447"	"54551670.9601661"	"46725256.3556351"	"71421460.7752587"	"53444341.4685324"	"84178849.1316192"	"92425285.4618597"	"94098935.1169284"	"75362458.5718022"	"65329966.9956147"	"98422858.5333553"	"84709926.317439"	"65217600.9742077"	"53074100.4090187"	"66460292.2627905"	"104030859.210838"	"73608526.0318715"	"53706448.8520451"	"84341317.5192627"	"62518176.8612038"	"32923577.5686906"	"65800594.1299132"	"7607325.8122562"	"66827017.7698008"	"69679622.830121"	"79479165.399611"	"50909838.7912679"	"72039964.5110289"	"80547467.3062195"	"80732085.8534358"	"88544161.4656958"	"81895932.43339"	"64730224.7575605"	"76407273.4001472"	"71369744.4650792"	"73530681.5465468"
"False"	"TG(12:0_22:2_14:1)"	"C51 H95 N O6"	"Full match"	"Full match"	"817.71724"	"20.160"	"99603073.6688048"	"Multiple matches found"	"27056885.1340823"	"24367172.653102"	"14074984.5033776"	"11568593.4846724"	"12241482.2888377"	"6527758.52489783"	""	"20196663.9767726"	"18942989.5772197"	"21721831.6936439"	"40367032.4033699"	"16204683.9634157"	"30376837.1237972"	"93021958.2655891"	"50763769.3101168"	"16465842.9939226"	"41733202.2287039"	"35531698.763648"	"15084761.2270904"	"10792940.9516147"	"38563406.4493121"	"24982881.4755255"	"7412921.30588786"	"16936514.052412"	"11797355.4524795"	"29586721.7053136"	"25443915.8838545"	"23787391.7732084"	"24361306.2369471"	"5254223.81434588"	"66513488.2281586"	"2988387.78062408"	"23887159.5862661"	"99603073.6688048"	"34949680.2941484"	"16042500.8464929"	"72000677.0934746"	"17629039.1943928"	"62997686.7174399"	"50510722.4312737"	"64042136.359076"	"22477426.8896706"	"21636971.5551802"	"25590439.8785261"	"21586627.747224"	"12732885.2679812"	"33573168.8511045"	"9458424.48229272"	"44215502.3446889"	"9038246.80369705"	""	"12036750.9170592"	"8233818.88301031"	"36765370.9487565"	"12989659.9041504"
"False"	"PC(31:3)"	"C39 H72 N O8 P"	"Full match"	"Full match"	"713.50078"	"8.855"	"94400767.1479232"	"Multiple matches found"	"37934128.9310035"	"94400767.1479232"	"52340424.9331325"	"49744936.919701"	"52753600.0463171"	"54128530.0378808"	"46675125.5707287"	"47151763.3125893"	"65160717.1228577"	"51142662.3780777"	"39446148.0069406"	"57666507.8935052"	"42414170.2760097"	"44648549.3119081"	"48512215.4027995"	"57631934.212754"	"51484551.5587741"	"57646628.757624"	"57582430.0998826"	"43915777.7219544"	"52593919.8101392"	"48242280.9341829"	"30933694.7028588"	"49086891.3007317"	"43378843.9033171"	"33890759.2948446"	"33277297.892074"	"46906021.267174"	"40893960.2049991"	"23568587.2871743"	"25396748.4258934"	"13022593.5091832"	"36331942.4746959"	"23775304.6837477"	"32872901.1760057"	"46283224.1416482"	"25681165.8382215"	"26993114.2928047"	"55869539.6846257"	"18302885.3476371"	"41164731.5534744"	"76170309.9794509"	"19810365.8878196"	"43360374.9110161"	"27892244.6883165"	"30128792.2708566"	"18756664.4933594"	"42338285.7883796"	"39577264.2321531"	"58036632.7915499"	"67546358.84377"	"53995850.5593673"	"32167073.2984715"	"36293870.8685905"	"51294832.4802068"
"False"	"TG(16:1_18:2_18:3)"	"C55 H97 N O6"	"Not the top hit"	"Full match"	"867.73313"	"20.014"	"91536827.5534079"	"Multiple matches found"	"2615156.59625033"	"91536827.5534079"	"11696999.0824988"	""	"24958518.0370995"	"14489490.6765763"	""	"2352901.70811567"	""	"3617244.48777115"	"1787567.10604561"	"19982216.3737574"	"13386346.8707117"	"12137517.635636"	"20835931.1046661"	""	""	""	""	"2697255.69622955"	""	""	"1854379.93867177"	""	"3627009.50777859"	"1512693.59538887"	"1563270.98799247"	"2195892.78000524"	"3103862.25679587"	"654666.92783649"	""	""	"6400742.79049472"	""	""	"2319938.2905946"	""	""	"11777084.145467"	"2622509.71860209"	""	""	""	"5311717.64769048"	""	"3156262.60535898"	""	"4018278.28637465"	""	"7435340.32366094"	"9568357.71430713"	"16763982.4038525"	"1857929.54369927"	"4502103.4950012"	"8520103.23230783"
"False"	"TG(18:1_18:1_18:1)"	"C57 H107 N O6"	"Full match"	"Full match"	"901.81103"	"21.414"	"88987548.8097997"	"Single match found"	"66890960.6388083"	"88448893.5204815"	"59710907.1933136"	"57297705.8567809"	"79745942.7985166"	"58359883.7858757"	"58649055.3287174"	"48305991.1191603"	"45545267.6380967"	"57027133.1976249"	"68499006.056971"	"84302878.5150252"	"60248041.9331521"	"88987548.8097997"	"76060966.8705273"	"72372364.1153572"	"66996541.0113658"	"82843678.5917539"	"62301276.1307777"	"45079396.3060089"	"51906153.6978638"	"65882356.9959447"	"34516234.6169991"	"68920341.4283939"	"52772710.5989601"	"44456158.3902449"	"65459660.8275627"	"51375845.521799"	"45538199.7913406"	"32240725.9928434"	"78444470.016534"	"26264390.7892462"	"54326896.6220549"	"41091504.9738971"	"62112784.424031"	"42083589.9716649"	"51176694.2482752"	"58121835.667873"	"51307050.1564792"	"46771365.4355293"	"64981492.5528964"	"59238056.5148109"	"34754074.0526902"	"35845422.7031686"	"42633565.1712262"	"29312039.0483661"	"33812625.103176"	"25733075.1761299"	"38411500.987388"	"58529416.0517945"	"56236340.6099869"	"44461452.3828345"	"35666684.4564645"	"59629088.6428143"	"59371167.3049811"
"False"	"TG(4:0_16:0_18:2)"	"C41 H77 N O6"	"Not the top hit"	"Full match"	"679.57591"	"16.562"	"85814820.6638435"	"Multiple matches found"	"25138972.8167191"	"45908763.4247347"	"37205831.6471532"	"23954839.507892"	"25179405.0912139"	"9957997.59939913"	""	"15369263.8324808"	"55231425.8965344"	"48925682.4237542"	"52500808.8036103"	""	"62770552.3540034"	"85814820.6638435"	"69841170.8424114"	"21520458.231554"	""	""	""	"15262915.9891098"	""	""	"5807540.33384699"	"18838973.842419"	"4459331.6209201"	"15524433.7908206"	"8839948.0564049"	"13764312.2015457"	"31050298.0242079"	"2344707.08161669"	"21173692.4979651"	"421710.460743131"	"29032181.3496604"	"26420766.3151033"	"13722126.5754061"	"13903569.171928"	"34278366.0868779"	"11216623.1040516"	"32772149.7555146"	"19227972.6669871"	"34595097.2479607"	"24910881.5600708"	"4674916.6837777"	"47092103.788104"	"14752808.8281036"	"27382882.2773217"	"23711789.0701416"	"32587003.7394989"	"24579151.2983874"	"17730174.2856142"	"39415873.7374861"	"16323444.9032454"	"3720242.54903846"	"35419571.4359412"	"15876558.4009432"
