"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n119.raw (F1)"	"Area: cbr_n128.raw (F2)"	"Area: cbr_n151.raw (F3)"	"Area: cbr_n153.raw (F4)"	"Area: cbr_n165.raw (F5)"	"Area: cbr_o124.raw (F6)"	"Area: cbr_o127.raw (F7)"	"Area: cbr_o131.raw (F8)"	"Area: cbr_o139.raw (F9)"	"Area: cbr_o150.raw (F10)"	"Area: cbr_o154.raw (F11)"	"Area: cbr_o156.raw (F12)"	"Area: cbr_o167.raw (F13)"	"Area: cbr_o168.raw (F14)"	"Area: ct_n122.raw (F15)"	"Area: ct_n125.raw (F16)"	"Area: ct_n147.raw (F17)"	"Area: ct_n149.raw (F18)"	"Area: ct_n161.raw (F19)"	"Area: ct_n164.raw (F20)"	"Area: ct_n173.raw (F21)"	"Area: ct_o130.raw (F22)"	"Area: ct_o136.raw (F23)"	"Area: ct_o140.raw (F24)"	"Area: ct_o145.raw (F25)"	"Area: ct_o152.raw (F26)"	"Area: ct_o159.raw (F27)"	"Area: ct_o166.raw (F28)"	"Area: s06_118.raw (F29)"	"Area: s06_120.raw (F30)"	"Area: s06_121.raw (F31)"	"Area: s06_143.raw (F32)"	"Area: s06_146.raw (F33)"	"Area: s06_155.raw (F34)"	"Area: s06_158.raw (F35)"	"Area: s06_163.raw (F36)"	"Area: S06_171.raw (F37)"	"Area: syd_160.raw (F38)"	"Area: syd_n126.raw (F39)"	"Area: syd_n132.raw (F40)"	"Area: syd_n134.raw (F41)"	"Area: syd_n138.raw (F42)"	"Area: syd_n141.raw (F43)"	"Area: syd_n144.raw (F44)"	"Area: syd_n148.raw (F45)"	"Area: syd_n157.raw (F46)"	"Area: syd_n162.raw (F47)"	"Area: syd_n169.raw (F48)"	"Area: syd_n172.raw (F49)"	"Area: syd_o129.raw (F50)"	"Area: syd_o133.raw (F51)"	"Area: syd_o135.raw (F52)"	"Area: syd_o137.raw (F53)"	"Area: syd_o142.raw (F54)"	"Area: syd_o170.raw (F55)"
"False"	"DG(16:1_18:2)"	"C37 H69 N O5"	"No match"	"Invalid mass"	"607.51449"	"11.088"	"2253035.38488576"	"Single match found"	""	""	""	"950728.935778362"	"337329.823970531"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"489133.902361142"	""	""	"1174951.03832629"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1590731.40434358"	""	""	""	""	""	"2253035.38488576"	""	"1327089.85811321"	""	""	"453177.125901452"	""	""	""
"False"	"TG(12:0_18:2_11:1)"	"C44 H81 N O6"	"Invalid mass"	"Full match"	"719.60308"	"17.392"	"2252994.95833871"	"Single match found"	""	""	""	""	""	""	""	""	""	""	"729438.156277008"	""	""	""	""	"350273.163221043"	""	""	""	"2252994.95833871"	""	""	""	""	"360103.498720633"	"89264.7943095427"	""	""	"569727.053333048"	"1178144.08443522"	"1416134.30289288"	""	"868649.987379046"	"795516.624248531"	""	"1628495.98724343"	""	""	""	""	""	"834567.972454092"	""	""	""	""	""	"1087526.68434914"	""	""	""	"316485.676501291"	"160449.852790471"	""	"620701.038305315"
"False"	"TG(16:0_18:2_12:0)"	"C49 H93 N O6"	"No results"	"Full match"	"791.69678"	"20.427"	"2246722.6485609"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"341032.612128463"	""	""	""	""	"2246722.6485609"	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_18:1_20:0)"	"C59 H113 N O6"	"Not the top hit"	"Full match"	"931.85295"	"22.297"	"2238182.41259872"	"Multiple matches found"	""	""	""	""	""	""	""	""	"2238182.41259872"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PG(18:3_18:2)"	"C42 H73 O10 P"	"No match"	"Full match"	"768.49156"	"6.558"	"2238116.71127585"	"Single match found"	"770533.079941399"	"246944.491747914"	"566399.535338069"	"1204468.25418669"	"1045545.12621919"	"817963.113377432"	"530995.884099153"	"452809.501052196"	"669160.859978044"	"344570.940325827"	"626739.785984386"	"165586.268383671"	"371069.024812896"	"467136.097500831"	"718682.15955241"	"810999.706110195"	"986790.493055995"	"1024238.58648522"	"1658704.50504377"	"1155030.78111796"	"781495.00103144"	"1614266.60757134"	"1263630.07304727"	"1644473.58628743"	"1481138.81065477"	"2238116.71127585"	"455645.75490355"	"1069363.19930802"	"641278.723597426"	"692407.1413595"	"1316160.05307112"	"752095.645720722"	"672777.363441335"	"563902.140972761"	"370495.049685043"	"800776.582343278"	"1230471.47463887"	"730638.2103352"	"955575.93821397"	"1155682.89805891"	"354671.901596793"	"625781.518989234"	"1050626.98797385"	"798404.595116266"	"1095079.29219785"	"933993.103295738"	"858938.058087821"	"1633848.30334879"	"1197277.48968647"	"1202166.95880243"	"1028457.44491233"	"741619.887610003"	"1971602.96343692"	"724620.027025792"	"1196278.09188685"
"False"	"PC(17:0_18:1)"	"C43 H84 N O8 P"	"No match"	"Invalid mass"	"773.60062"	"11.815"	"2233242.77811167"	"Multiple matches found"	"796312.343601407"	"1212774.93230888"	"883806.100865212"	"1009825.29318906"	"1028915.76550099"	"593549.500134026"	"920106.169058687"	"1007888.20859792"	"619410.666721212"	"652122.76902721"	"401223.978765518"	"553505.848704772"	"734581.592526035"	"713167.218001021"	"803879.895119448"	"594516.352695788"	"1756423.49606783"	"1334207.36707833"	"655927.43464805"	"625952.262380994"	"848290.810290626"	"581153.087823325"	"1071689.24662224"	"575777.035904009"	"536295.896039057"	"713093.062716113"	"462469.674365207"	"1201216.14432556"	"691124.524777483"	"491220.758178209"	"477448.303485957"	"365416.082699138"	"615493.874446088"	"436735.919734281"	"268498.872917721"	"315204.809185169"	"344761.380896511"	"644803.840854846"	"2233242.77811167"	"624553.286111297"	"501380.288522498"	"300539.08291615"	"1028998.98128061"	"1305315.7106529"	"741422.148499119"	"946999.969563375"	"1474846.9018783"	"157842.562154868"	"652819.045696499"	"475388.74872038"	"329496.368337963"	""	"969198.251774432"	""	"397332.945840898"
"False"	"DG(18:3_18:2)"	"C39 H69 N O5"	"Full match"	"Full match"	"631.51466"	"10.026"	"2223768.63147654"	"Single match found"	""	""	""	""	"729559.821459153"	""	""	""	""	""	""	"171389.348581684"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"475857.64957503"	""	""	""	""	"2223768.63147654"	""	""	""	""	""	""	""	""	""	"1990953.46099559"	""	"507469.024987242"	""	""	""
"False"	"CL(14:3_22:5_18:2_18:2)"	"C81 H134 O17 P2"	"Unused"	"Full match"	"1440.90582"	"18.300"	"2220340.34398198"	"Multiple matches found"	"1257271.17382135"	"252496.69478477"	"774532.95122351"	"982766.911619877"	"982132.04433346"	"732992.485543169"	"672132.150852118"	"635020.780153989"	"2220340.34398198"	"750854.219493151"	"818824.383748904"	"436207.571948001"	"654515.522653999"	"654648.332278427"	"1460963.5585945"	"1497514.6419836"	"836393.019075639"	"542351.32862816"	"817952.192500653"	"621423.417471431"	"852388.389586056"	"702271.84924066"	"941795.027065553"	"982364.492194791"	"1889265.84160026"	"861643.543177605"	"650490.862897451"	"812827.097124068"	"654605.718694927"	"703325.172022588"	"605630.569661036"	"864380.585264864"	"894463.186582998"	"809350.080533397"	"481788.866780999"	"888815.509944357"	"759410.074695985"	"749003.594173275"	"810069.211554014"	"743540.112896392"	"235074.230660364"	"733033.387065686"	"1531510.84745782"	"1087489.47322902"	"648512.745410632"	"954076.191751178"	"1623540.57988157"	"955588.810735531"	"948288.721119286"	"598420.380551143"	"1222250.2700233"	"530673.427556895"	"805600.180382394"	"682224.113960583"	"637574.197508163"
"False"	"CL(18:4_20:4_18:2_18:2)"	"C83 H138 O17 P2"	"No match"	"Full match"	"1468.93471"	"18.928"	"2214172.6437584"	"Single match found"	"1309252.00284971"	"454110.894416955"	"853159.728674052"	"919540.651330183"	"1568407.88226541"	"992656.029214318"	"1174046.14492225"	"972674.933300439"	"1294944.2094795"	"1353910.33047228"	"1314639.56804604"	"673785.199023562"	"945875.289229861"	"1199827.95972057"	"778568.531803757"	"856757.852982077"	"1475335.48333832"	"1115528.57917359"	"1148275.69043925"	"1134572.77331859"	"2214172.6437584"	"921588.764739623"	"1688683.92596873"	"1646055.29003083"	"991913.996422398"	"1708089.85194381"	"1112213.77841494"	"1325752.64852721"	"1131373.79456761"	"1073959.37503857"	"1258905.35959214"	"1206677.07099391"	"1159819.78100143"	"1137336.22230067"	"787681.802749822"	"1389453.05057638"	"1112911.81257235"	"1593205.21775594"	"1163488.75896816"	"1115341.21990915"	"397724.892685868"	"1425546.74669987"	"1274864.03234467"	"2184059.30451383"	"1361885.06458441"	"1075747.40124423"	"1245656.62551843"	"1723695.49854389"	"1299670.85307549"	"1453687.07276004"	"960918.558940293"	"1129166.31239212"	"1785054.10180921"	"1323959.36447969"	"1634166.8509561"
"False"	"TG(16:3_10:3_18:3)"	"C47 H75 N O6"	"No match"	"Full match"	"749.55572"	"12.944"	"2207706.60682951"	"Single match found"	"136248.989551941"	""	"20962.3215645469"	""	""	"1588212.90796742"	"14120.8279778727"	""	""	""	""	""	""	""	"129859.385634657"	"85582.8792046995"	"96962.7771526432"	"892502.041391226"	"85581.6629234882"	"393642.184429655"	"180215.715359061"	"40992.4412769054"	""	""	"85822.8237270856"	""	""	""	"8487.74870155218"	"118562.771022776"	"34960.9690466581"	""	"20743.8105611999"	"19629.2435774578"	""	"36017.47957224"	""	"85407.7791095787"	"291021.921778184"	"172560.885250616"	"108374.327245407"	"86592.9077571154"	"194099.625303548"	"21380.880434733"	"483878.707352764"	""	"2207706.60682951"	"446213.196765746"	"294292.900563291"	""	"472897.161495245"	""	"18579.9023696373"	"132191.511246451"	"143516.351728732"
"False"	"TG(4:0_14:0_16:0)"	"C37 H73 N O6"	"Not the top hit"	"Full match"	"627.54074"	"16.306"	"2204498.37182418"	"Multiple matches found"	""	"202513.51791792"	"1517101.95998615"	""	""	""	"260886.839876"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"223295.917297255"	""	"168931.546690827"	""	""	"178295.281821124"	"2204498.37182418"	""	"396359.528624153"	""	""	""	""	""	""	"400006.161580965"	"311697.461527959"	""	"59764.2917480287"	""	""	""	""	""	""	"656531.932829561"	""	"63817.3819141823"	""	"1112518.54011579"	""	""	""
"False"	"TG(16:0_6:0_18:1)"	"C43 H83 N O6"	"Full match"	"Full match"	"709.61900"	"17.296"	"2193311.96775531"	"Multiple matches found"	""	""	""	""	""	""	"2193311.96775531"	""	""	"120912.168824482"	""	""	""	""	"83865.0591942181"	""	""	""	""	"51460.545711155"	""	"31245.2299285077"	""	""	""	""	"189601.689576122"	"12938.1983370223"	""	""	"115393.532981794"	""	""	""	"436569.30900385"	""	""	"86043.7481842329"	"30596.127008603"	""	""	"108540.455028756"	""	""	""	""	""	""	""	""	"134132.387104242"	""	"22023.7010986822"	"11278.3715141371"	"47889.862146588"
"False"	"TG(16:0_12:0_12:0)"	"C43 H85 N O6"	"Full match"	"Full match"	"711.63433"	"19.494"	"2183416.71703652"	"Single match found"	"2183416.71703652"	""	""	""	""	""	""	""	"1098012.18141822"	"1192248.08781435"	"2162415.16003139"	"1107434.19276811"	""	""	""	""	""	""	"237660.914120057"	""	"478957.391707985"	""	"150169.389648908"	"46359.9274237838"	""	""	"198796.276852316"	""	""	"1459436.62717381"	""	""	"307048.931720103"	"888479.035733711"	""	""	""	""	"194429.100195808"	""	""	""	""	"387576.150159587"	""	""	"59385.8964853898"	""	"296003.710548975"	"141474.25274139"	""	"464627.168903705"	""	""	""
"False"	"PG(24:2_10:2)"	"C40 H71 O10 P"	"Not the top hit"	"Full match"	"742.47514"	"8.225"	"2160748.43973795"	"Multiple matches found"	""	"92157.5412102325"	""	""	""	""	"6977.14338582581"	"7309.34790713073"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2160748.43973795"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(11:0_9:0_20:5)"	"C43 H75 N O6"	"No match"	"Full match"	"701.55616"	"16.736"	"2131371.0779976"	"Multiple matches found"	""	""	""	""	"1937638.54784326"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2131371.0779976"	""	""	""	""	""	""	""	""	""
"False"	"PC(8:0_23:1)"	"C39 H76 N O8 P"	"Not the top hit"	"Full match"	"717.52742"	"7.876"	"2126031.7070559"	"Single match found"	""	"1055398.75670762"	""	"633205.647388252"	"2126031.7070559"	""	""	""	"890828.403856791"	""	""	""	""	"586847.685869823"	""	""	""	""	"579202.011583182"	""	""	""	"1395815.87389991"	"473317.119842461"	""	""	"1309832.59014144"	"730416.321179999"	""	""	""	""	""	""	""	""	"413357.756418149"	""	""	""	""	""	"1419592.92717439"	""	""	"1703733.23800183"	""	""	""	"293438.840803827"	""	""	"367090.8386132"	""	""
"False"	"TG(18:0e_16:0_18:2)"	"C55 H107 N O5"	"Not the top hit"	"Full match"	"861.81075"	"22.020"	"2125376.91757032"	"Multiple matches found"	""	""	""	"2125376.91757032"	""	""	""	"679853.546398814"	""	""	""	""	"666310.930768977"	""	""	""	""	""	""	""	"1365119.0936622"	""	"1791850.18401387"	""	""	""	""	""	""	""	""	""	""	""	""	""	"926422.118052518"	""	""	""	""	""	""	""	""	"431354.88050996"	""	""	"495315.493470911"	""	""	""	""	"790561.099445704"	""
"False"	"TG(16:4_11:3_16:1)"	"C46 H75 N O6"	"Not the top hit"	"Full match"	"737.55596"	"13.199"	"2122108.89138029"	"Multiple matches found"	""	""	""	""	""	""	""	""	"238867.100246441"	"212832.212559905"	"279436.663353407"	"134959.8140609"	"247868.956137028"	"337245.970082576"	"281778.702770912"	"112192.711210005"	""	""	""	""	"841405.529499856"	""	""	""	"315579.384411415"	""	"91112.3493313053"	"323135.471798236"	""	""	""	""	"184718.430010629"	""	"80817.9976719873"	"306943.872221253"	""	""	"257899.989061751"	"1013487.16446728"	"606659.904644506"	""	"1262336.56599237"	"670948.875848562"	"2122108.89138029"	""	""	""	"506590.023874433"	""	""	"219209.562741648"	""	""	"466455.162417295"
"False"	"TG(12:0_18:3_18:2)"	"C51 H91 N O6"	"Not the top hit"	"Full match"	"813.68115"	"19.154"	"2121374.26467119"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1611401.50972341"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2121374.26467119"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PS(20:2e_18:3)"	"C44 H78 N O9 P"	"No match"	"Full match"	"795.53797"	"12.458"	"2120669.19100914"	"Multiple matches found"	"1657947.80009288"	"1052010.70639633"	"1343888.17980978"	"1790331.83698702"	"2058317.02484342"	"1706741.38893263"	"1395437.86270813"	"1470420.00177204"	"1301365.5638714"	"1524909.94918128"	"1433236.38556931"	"1334063.19363369"	"1537234.94144485"	"1628842.75382"	"1627161.40792571"	"1433210.24646261"	"1694589.17751119"	"1632997.33093422"	"1563637.57514627"	"1626669.04319386"	"1866682.38483462"	"1553974.8576332"	"2082653.40775638"	"2120669.19100914"	"1688002.86221013"	"1938095.92774526"	"1385412.57492671"	"1576500.01179128"	"1505931.8558251"	"1797654.60056678"	"1639021.09056825"	"1362177.94039137"	"1454352.81647172"	"1378434.22612964"	"1085431.28503256"	"1589892.21043245"	"1953767.23518267"	"1066371.41972554"	"1538796.06230431"	"1258340.08341108"	"843884.962795056"	"1357514.12924897"	"1823796.77702121"	"1767646.97573692"	"1180660.25847515"	"1287371.54082893"	"1608584.59722542"	"1826072.60916788"	"1633479.71376372"	"1479035.8639981"	"1388692.4950426"	"1298605.77528572"	"1760597.05858598"	"1361305.09707016"	"1659610.18997433"
"False"	"PC(30:1)"	"C38 H74 N O8 P"	"No match"	"Invalid mass"	"703.51124"	"7.856"	"2108287.02993078"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1158222.67289189"	""	""	""	""	""	"2108287.02993078"	""	""	""	""	""	""	""
"False"	"TG(30:1_16:0_19:0)"	"C68 H133 N O6"	"Unused"	"Invalid mass"	"1060.00787"	"23.398"	"2099106.10737936"	"Single match found"	"1998236.24000676"	"332596.637431192"	""	"261938.222411219"	"351198.072063225"	"166111.216416066"	"468936.182942124"	"173154.450140459"	"430760.254548115"	"591033.733618677"	"418642.575858687"	"428504.243049891"	"861662.282793162"	"583578.866108068"	"238642.897584239"	"302734.761263201"	"429330.505701058"	"352819.155268993"	"188496.300215421"	"199976.64945113"	"481710.357813739"	"143192.815015297"	"724139.751385923"	"464213.259023242"	"321780.863020886"	"168764.229394781"	"513679.422665749"	"797451.616899426"	"2099106.10737936"	"1288087.92483457"	"400893.729485745"	"618450.331312724"	"617311.939871076"	"701884.334276217"	"644619.348772151"	"309337.813871042"	"116160.69433142"	"1065982.84180195"	"144260.2866467"	""	"19313.9361411336"	"807650.624997896"	"187606.948911058"	"407078.522921431"	"237842.564239344"	"200729.525851565"	"215179.356153023"	"1081048.99038347"	"347779.874818978"	""	"701223.991662899"	"826847.256831331"	"673167.034719229"	"201571.844764785"	"179354.743616813"
"False"	"TG(16:0_18:1_18:2)"	"C55 H103 N O6"	"No results"	"Invalid mass"	"873.77268"	"20.550"	"2089468.55921583"	"Multiple matches found"	"195682.503250935"	""	""	"416692.961653394"	""	""	""	"298415.951504596"	""	""	"197193.980400092"	""	""	""	""	"196835.969902839"	"92724.2535010849"	"153848.55599177"	"124718.918594914"	""	"111897.050248636"	"121424.559516666"	"477526.070612026"	"171468.299673466"	""	""	"177204.924670831"	""	""	""	""	"234988.243384269"	"225892.316858958"	"341595.278054725"	"189317.277155076"	""	""	""	""	""	"124070.239731114"	""	""	"2089468.55921583"	""	""	""	""	""	"348072.081217978"	""	"230974.549853883"	""	""	"227944.680848884"
"False"	"TG(16:1_18:2_16:0)"	"C53 H99 N O6"	"No match"	"Full match"	"845.74403"	"21.663"	"2082714.74446655"	"Single match found"	""	""	"574423.421231322"	""	""	""	""	""	""	""	""	""	""	""	""	"2082714.74446655"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PS(38:4)"	"C44 H78 N O10 P"	"No match"	"Full match"	"811.53278"	"12.072"	"2081604.14959309"	"Single match found"	"1210056.35360861"	"1355153.57296717"	"1042954.40624217"	"867097.247057117"	"801999.990510795"	"1572473.69672595"	"1668993.30870637"	"1518896.83355691"	"1387989.04757004"	"1545651.07435828"	"1041054.51655411"	"1339221.47932301"	"1646348.72512423"	"837347.721453368"	"987879.322611288"	"1373081.06643157"	"1351996.54010301"	"1443914.80168393"	"1364673.83825451"	"1008076.46413204"	"1435752.68084234"	"1506632.60154928"	"1090579.33958313"	"1139917.16160359"	"905044.279733278"	"1542339.44457953"	"1229945.63385906"	""	"2081604.14959309"	"1129508.88510626"	"1220193.06262888"	""	"971919.686627854"	"1528500.85593773"	"1701269.9342406"	"1321717.92112599"	""	"1232418.53799676"	"1576954.26209409"	"1024343.20760271"	"745769.277304056"	"1100810.2905772"	"1245175.30713983"	"836463.919505697"	"1600947.9997787"	"660154.836029019"	"1092072.94728104"	"1272544.01056638"	"834613.317705175"	"1311024.62669403"	"876638.011620009"	"1448711.35279978"	"784393.661075779"	"1392461.18325872"	"1258328.56002194"
"False"	"PE(37:2e)"	"C42 H82 N O7 P"	"No match"	"Invalid mass"	"743.57904"	"10.971"	"2066276.85868138"	"Multiple matches found"	""	"890184.579291721"	"294305.042626145"	"1495473.12615247"	"835547.482695939"	"147386.763156753"	"223150.372075496"	"215809.684941338"	"355526.001719396"	"409240.57523152"	""	""	"292897.170275502"	""	""	"168247.159730509"	""	"102106.330471099"	"322116.136290354"	"190964.158120519"	"203278.481121406"	""	"2066276.85868138"	""	"157334.08741911"	"1314527.28454842"	"297965.059046822"	"528068.89608469"	""	"487569.425783374"	"1177186.57865014"	"427047.190574157"	"141182.184798541"	"357463.926665025"	"387353.929747418"	"336618.157257358"	"1104864.0465594"	"404244.490147395"	"456206.327039353"	""	"193673.745965251"	""	""	"393239.323141847"	"484415.696201105"	"916264.486059771"	""	""	""	"1352256.76694822"	"190179.992620515"	"239630.63238407"	"1300824.22690672"	""	""
"False"	"PC(8:0_23:1)"	"C39 H76 N O8 P"	"Not the top hit"	"Full match"	"717.52735"	"8.189"	"2066201.82218198"	"Single match found"	"1240226.32809621"	""	"993373.616238574"	""	""	"2066201.82218198"	"1278899.73628438"	"1368793.2988674"	"933753.090090516"	"1653960.90650587"	"1148836.36516744"	"1718397.23163757"	"1308940.98285913"	"1819304.526459"	"623963.627121291"	"574136.943779898"	"980037.113269312"	"571995.872462883"	"864893.14398623"	""	"713927.050408644"	"595289.144845936"	""	""	""	""	""	"633183.023595834"	""	"1470960.38609782"	"734311.378701976"	"1439410.01257681"	"1362279.11709346"	"1136210.50866771"	"1278310.3720345"	"1346554.98267689"	"960115.851297573"	"1218513.62415204"	"1220563.84356531"	"600137.790343056"	"255669.591385415"	"1002962.98322941"	""	"1383888.17206063"	"677903.586539545"	""	"1388725.08848248"	"1375117.84500682"	"1153817.49901836"	""	"813317.112055808"	"1534725.00090882"	""	"1162844.34214358"	"1590866.24965838"
"False"	"PS(38:3e)"	"C44 H82 N O9 P"	"No match"	"Full match"	"799.56936"	"15.650"	"2037385.47298602"	"Single match found"	"1624901.57260753"	"1486049.40052797"	"1243141.8276284"	"1667840.60353755"	"1644492.4429148"	"1171137.59095375"	"1254264.89025627"	"1087552.80292867"	"1495853.10270486"	"1318216.28981481"	"1392844.93278309"	"1319696.40105994"	"1195984.80080651"	"1194529.83631612"	"1105262.46686315"	"1207166.08152664"	"1225668.13745458"	"1163575.85957565"	"1210249.36296683"	"1177124.75553589"	"1288407.89169636"	"1258954.64218633"	"1586098.67339929"	"1474969.47950687"	"1524386.54447899"	"1414535.88514849"	"1164271.49484777"	"738322.030132157"	"1091801.21209861"	"1166547.86730918"	"973577.529808168"	"1361824.57460447"	"1084202.61587435"	"1245128.22005794"	"1144599.66639796"	"1219947.81995489"	"1019463.18504597"	"807181.905230811"	"1184182.75163462"	"1267084.59684289"	"359492.882546472"	"1212143.36500723"	"1369447.77074345"	"1308991.08557076"	"1452888.0470196"	"1340490.01928601"	"1159636.6485338"	"2037385.47298602"	"1342385.9299902"	"1210543.88305884"	"1073556.56886221"	"928048.359806853"	"1358160.15123066"	"1110937.53573825"	"1212244.32123804"
"False"	"TG(20:0e_18:1_18:1)"	"C59 H115 N O5"	"Full match"	"Full match"	"917.87301"	"22.328"	"2021634.1852732"	"Single match found"	"2021634.1852732"	""	""	"333273.065013257"	"126725.614675928"	"346156.66803517"	""	"29951.3120486858"	"453215.622716527"	"618471.203546403"	"602206.297455281"	"408668.155275515"	"659381.500002799"	"533879.12036434"	"1443679.5847674"	"771986.068046442"	""	"605671.992662952"	"524132.304027631"	"589131.936932896"	""	"688329.58739329"	"491705.991454061"	"385677.986462977"	"467213.06947265"	"386673.889484564"	"505421.742071019"	"158308.602117755"	""	"998392.630960413"	"627248.170511368"	""	"469895.118019628"	"632613.520340433"	""	"388003.757463868"	"168693.383738931"	"994525.099674484"	"673624.1134591"	"227232.452752897"	"156485.576580749"	""	"297954.326475131"	"460578.586973176"	"447979.209978331"	"379613.633421004"	"278043.342128422"	""	"494746.091386098"	"649262.099540928"	"1047446.35932912"	"721100.595156688"	""	""	""
"False"	"CL(18:3_22:6_14:0_16:1)"	"C79 H134 O17 P2"	"Invalid mass"	"Full match"	"1416.90631"	"18.659"	"2021324.71129435"	"Multiple matches found"	"627386.785023857"	"674308.420525978"	"652468.765844221"	"396417.724078347"	"524197.627569554"	"114592.995376028"	"363958.101044909"	"382089.783239743"	"673686.494845467"	"592072.559441313"	"574298.064524476"	"2021324.71129435"	"641099.247545377"	"596301.673519426"	"88467.6312960078"	"90195.5850148191"	"342902.388557929"	"103153.977405128"	"243154.125810895"	"113991.733459146"	"165047.964801328"	"79436.5515534701"	"559491.912369515"	"714145.492905065"	"122231.589241808"	"111003.262709793"	"576675.522567745"	"498552.998593327"	"498505.932172699"	"386085.236987826"	"214484.706259468"	"568400.517856591"	"370474.781111694"	"653348.56377666"	"629054.027698566"	"381713.970021134"	"144559.304510007"	"619709.551771864"	"129720.184287727"	"167831.16005401"	"55933.9208159314"	"306962.041210905"	"106019.847932202"	"619251.043859757"	"81932.2284393057"	"756343.580819431"	"284458.724023671"	"156770.994501201"	"298902.752984811"	"244021.848763247"	"81627.3016025504"	"450322.149987393"	"317492.498162057"	"301067.530092017"	"154762.515261603"
