CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,16.38308900236872,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,16.609686472489585,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,16.609686472489585,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,16.737,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,16.864,,
PE(18:0p_18:1),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,15.220301265668498,,
PE(18:0p_18:1),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,15.325,,
PE(16:1_20:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,8.293124370120504,,
PE(16:1_20:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,8.541198626410644,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,11.500326519313345,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,11.500326519313345,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,11.75478014037812,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,11.75478014037812,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,11.928805483704437,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,11.928805483704437,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.35421435996499,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.35421435996499,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,11.786989587010618,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.277690158717467,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.277690158717467,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.84678979836479,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.84678979836479,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,13.065587690849263,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,13.065587690849263,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,13.238609236784436,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,13.238609236784436,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,13.307747825309717,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,13.307747825309717,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,13.95816799367697,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,13.95816799367697,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,14.086930950088746,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,15.225303989663264,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,15.336,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,16.301,,
PE(18:1p_18:1),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.374481970002936,,
PE(18:0p_18:2),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,13.505037731151331,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,9.729662982330039,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,9.729662982330039,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.022037291021082,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.022037291021082,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,764.52007847,Na-Gain,+,1,10.022037291021082,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.170201426401634,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.170201426401634,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.751101612244726,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.751101612244726,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.886841409577572,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.886841409577572,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,11.4074959541026,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,11.4074959541026,,
PE(18:2e_18:1),XIC,C41 H78 O7 N1 P1,ESI,750.5408134700001,Na-Gain,+,1,12.330713992845899,,
PE(18:2e_18:1),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.330713992845899,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,12.463587040702471,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.463587040702471,,
PE(18:1e_18:2),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,13.502408336861611,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,738.50793053,H-Loss,-,1,8.18366254481098,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,740.5224834700001,H-Gain,+,1,8.18366254481098,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,738.50793053,H-Loss,-,1,8.50500972945762,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,740.5224834700001,H-Gain,+,1,8.50500972945762,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,738.50793053,H-Loss,-,1,8.712868190443707,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,740.5224834700001,H-Gain,+,1,8.712868190443707,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,762.5044284700001,Na-Gain,+,1,8.712868190443707,,
PE(18:1_18:3),XIC,C41 H74 O8 N1 P1,ESI,740.5224834700001,H-Gain,+,1,8.8245432562315,,
PE(18:1_18:3),XIC,C41 H74 O8 N1 P1,ESI,738.50793053,H-Loss,-,1,8.8245432562315,,
PE(18:1e_18:3),XIC,C41 H76 O7 N1 P1,ESI,724.5286655299999,H-Loss,-,1,11.883434342541852,,
PE(18:3_18:2),XIC,C41 H72 O8 N1 P1,ESI,738.5068334700001,H-Gain,+,1,7.048994813334993,,
PE(18:3_18:2),XIC,C41 H72 O8 N1 P1,ESI,736.4922805299999,H-Loss,-,1,7.048994813334993,,
PE(18:3_18:2),XIC,C41 H72 O8 N1 P1,ESI,736.4922805299999,H-Loss,-,1,7.4155222640779455,,
PE(18:3_18:2),XIC,C41 H72 O8 N1 P1,ESI,738.5068334700001,H-Gain,+,1,7.4155222640779455,,
PE(18:3_18:3),XIC,C41 H70 O8 N1 P1,ESI,736.4911834700001,H-Gain,+,1,6.100344724052714,,
PE(18:3_18:3),XIC,C41 H70 O8 N1 P1,ESI,734.47663053,H-Loss,-,1,6.100344724052714,,
PE(18:3_18:3),XIC,C41 H70 O8 N1 P1,ESI,734.47663053,H-Loss,-,1,6.478944925285723,,
PE(18:3_18:3),XIC,C41 H70 O8 N1 P1,ESI,758.4731284700001,Na-Gain,+,1,6.478944925285723,,
PE(18:3_18:3),XIC,C41 H70 O8 N1 P1,ESI,736.4911834700001,H-Gain,+,1,6.478944925285723,,
PE(16:0_21:0),XIC,C42 H84 O8 N1 P1,ESI,762.6007334700001,H-Gain,+,1,13.432936926675726,,
PE(16:0_21:0),XIC,C42 H84 O8 N1 P1,ESI,762.6007334700001,H-Gain,+,1,13.539847371203484,,
PE(19:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,760.5850834700001,H-Gain,+,1,12.419246766627213,,
PE(19:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,758.5705305299999,H-Loss,-,1,14.63409944604126,,
PE(19:0_18:2),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,10.581,,
PE(18:2e_19:0),XIC,C42 H82 O7 N1 P1,ESI,744.5901684700001,H-Gain,+,1,16.924379828376072,,
PE(19:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,756.5537834700001,H-Gain,+,1,8.217629782452011,,
PE(37:3e),XIC,C42 H80 O7 N1 P1,ESI,742.57451847,H-Gain,+,1,8.919684338803965,,
PE(20:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,772.58618053,H-Loss,-,1,16.10772192394481,,
PE(20:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,16.10772192394481,,
PE(20:0e_18:1),XIC,C43 H86 O7 N1 P1,ESI,758.6069155299999,H-Loss,-,1,17.138752922786203,,
PE(20:0e_18:1),XIC,C43 H86 O7 N1 P1,ESI,760.6214684700001,H-Gain,+,1,17.138752922786203,,
PE(20:0p_18:1),XIC,C43 H84 O7 N1 P1,ESI,758.6058184700001,H-Gain,+,1,16.884210188635244,,
PE(20:1_18:1),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,14.09631784413193,,
PE(20:1_18:1),XIC,C43 H82 O8 N1 P1,ESI,770.5705305299999,H-Loss,-,1,14.09631784413193,,
PE(20:0_18:2),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,14.747775010626734,,
PE(20:0_18:2),XIC,C43 H82 O8 N1 P1,ESI,770.5705305299999,H-Loss,-,1,14.747775010626734,,
PE(20:1e_18:1),XIC,C43 H84 O7 N1 P1,ESI,756.59126553,H-Loss,-,1,15.41966275205219,,
PE(20:1e_18:1),XIC,C43 H84 O7 N1 P1,ESI,758.6058184700001,H-Gain,+,1,15.41966275205219,,
PE(20:0e_18:2),XIC,C43 H84 O7 N1 P1,ESI,756.59126553,H-Loss,-,1,16.03686460742789,,
PE(20:0e_18:2),XIC,C43 H84 O7 N1 P1,ESI,758.6058184700001,H-Gain,+,1,16.03686460742789,,
PE(20:1e_18:1),XIC,C43 H84 O7 N1 P1,ESI,756.59126553,H-Loss,-,1,16.889978988819472,,
PE(20:0e_18:3),XIC,C43 H82 O7 N1 P1,ESI,754.5756155299999,H-Loss,-,1,14.848152978348155,,
PE(20:0e_18:3),XIC,C43 H82 O7 N1 P1,ESI,756.5901684700001,H-Gain,+,1,14.848152978348155,,
PE(20:0e_18:3),XIC,C43 H82 O7 N1 P1,ESI,754.5756155299999,H-Loss,-,1,14.965,,
PE(16:0_23:0),XIC,C44 H88 O8 N1 P1,ESI,790.6320334700001,H-Gain,+,1,15.728,,
PE(18:1_21:0),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700001,H-Gain,+,1,13.633769112038753,,
PE(18:1_21:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,11.233689733276796,,
PE(20:2e_19:0),XIC,C44 H86 O7 N1 P1,ESI,772.6214684700001,H-Gain,+,1,13.402,,
PG(26:5),XIC,C32 H53 O10 N0 P1,ESI,627.33036153,H-Loss,-,1,3.844625737572312,,
PG(28:5),XIC,C34 H57 O10 N0 P1,ESI,655.36166153,H-Loss,-,1,4.554527034652698,,
PG(28:6),XIC,C34 H55 O10 N0 P1,ESI,653.3460115299999,H-Loss,-,1,4.007,,
PG(16:0_16:1),XIC,C38 H73 O10 N0 P1,ESI,719.4868615299999,H-Loss,-,1,7.878,,
PG(16:0_16:1),XIC,C38 H73 O10 N0 P1,ESI,719.4868615299999,H-Loss,-,1,8.196860320279194,,
PG(16:0_16:1),XIC,C38 H73 O10 N0 P1,ESI,738.52796347,NH4-Gain,+,1,8.196860320279194,,
PG(16:0_16:1),XIC,C38 H73 O10 N0 P1,ESI,719.4868615299999,H-Loss,-,1,8.338,,
PG(16:1_16:1),XIC,C38 H71 O10 N0 P1,ESI,717.47121153,H-Loss,-,1,6.441,,
PG(16:1_16:1),XIC,C38 H71 O10 N0 P1,ESI,736.5123134700001,NH4-Gain,+,1,6.811364738990272,,
PG(16:1_16:1),XIC,C38 H71 O10 N0 P1,ESI,717.47121153,H-Loss,-,1,6.811364738990272,,
PG(16:0_18:1),XIC,C40 H77 O10 N0 P1,ESI,747.5181615299999,H-Loss,-,1,9.715,,
PG(16:0_18:1),XIC,C40 H77 O10 N0 P1,ESI,747.5181615299999,H-Loss,-,1,10.021942869920666,,
PG(16:0_18:1),XIC,C40 H77 O10 N0 P1,ESI,747.5181615299999,H-Loss,-,1,10.186,,
PG(16:1_18:1),XIC,C40 H75 O10 N0 P1,ESI,745.5025115299999,H-Loss,-,1,8.296677558726495,,
PG(16:0_18:2),XIC,C40 H75 O10 N0 P1,ESI,764.54361347,NH4-Gain,+,1,8.55830606799647,,
PG(16:0_18:2),XIC,C40 H75 O10 N0 P1,ESI,745.5025115299999,H-Loss,-,1,8.55830606799647,,
PG(16:0_18:2),XIC,C40 H75 O10 N0 P1,ESI,745.5025115299999,H-Loss,-,1,8.706,,
PG(16:1_18:2),XIC,C40 H73 O10 N0 P1,ESI,743.4868615299998,H-Loss,-,1,6.741,,
PG(16:1_18:2),XIC,C40 H73 O10 N0 P1,ESI,762.5279634699999,NH4-Gain,+,1,7.101813128341942,,
PG(16:1_18:2),XIC,C40 H73 O10 N0 P1,ESI,743.4868615299998,H-Loss,-,1,7.101813128341942,,
PG(16:0_18:3),XIC,C40 H73 O10 N0 P1,ESI,762.5279634699999,NH4-Gain,+,1,7.497917757566725,,
PG(16:0_18:3),XIC,C40 H73 O10 N0 P1,ESI,743.4868615299998,H-Loss,-,1,7.497917757566725,,
PG(16:1_18:3),XIC,C40 H71 O10 N0 P1,ESI,760.5123134700001,NH4-Gain,+,1,6.256300995909332,,
PG(16:1_18:3),XIC,C40 H71 O10 N0 P1,ESI,741.47121153,H-Loss,-,1,6.256300995909332,,
PG(34:4),XIC,C40 H71 O10 N0 P1,ESI,760.5123134700001,NH4-Gain,+,1,8.132026187582028,,
PG(18:1_18:1),XIC,C42 H79 O10 N0 P1,ESI,773.53381153,H-Loss,-,1,10.182,,
PG(18:1_18:2),XIC,C42 H77 O10 N0 P1,ESI,790.55926347,NH4-Gain,+,1,8.689782730692372,,
PG(18:1_18:2),XIC,C42 H77 O10 N0 P1,ESI,771.5181615299999,H-Loss,-,1,8.689782730692372,,
PG(36:3),XIC,C42 H77 O10 N0 P1,ESI,790.55926347,NH4-Gain,+,1,12.157249671519617,,
PG(18:2_18:2),XIC,C42 H75 O10 N0 P1,ESI,769.5025115299999,H-Loss,-,1,7.415,,
PG(18:1_18:3),XIC,C42 H75 O10 N0 P1,ESI,788.54361347,NH4-Gain,+,1,7.601998149105127,,
PG(18:1_18:3),XIC,C42 H75 O10 N0 P1,ESI,769.5025115299999,H-Loss,-,1,7.601998149105127,,
PG(18:3_18:2),XIC,C42 H73 O10 N0 P1,ESI,767.4868615299998,H-Loss,-,1,6.509447507515962,,
PG(18:3_18:3),XIC,C42 H71 O10 N0 P1,ESI,765.47121153,H-Loss,-,1,5.767613019307029,,
PG(40:2),XIC,C46 H87 O10 N0 P1,ESI,829.59641153,H-Loss,-,1,3.996,,
PG(40:3e),XIC,C46 H87 O9 N0 P1,ESI,813.60149653,H-Loss,-,1,4.758288924017618,,
PG(29:1_14:1),XIC,C49 H93 O10 N0 P1,ESI,895.63985947,Na-Gain,+,1,4.698875874932559,,
PI(30:1),XIC,C39 H73 O13 N0 P1,ESI,779.47160653,H-Loss,-,1,5.651586451066217,,
PI(16:0_14:1),XIC,C39 H73 O13 N0 P1,ESI,779.47160653,H-Loss,-,1,6.499,,
PI(16:0_16:0),XIC,C41 H79 O13 N0 P1,ESI,833.5150544700001,Na-Gain,+,1,7.165,,
PI(16:0_16:1),XIC,C41 H77 O13 N0 P1,ESI,807.5029065299999,H-Loss,-,1,7.493,,
PI(16:0_16:1),XIC,C41 H77 O13 N0 P1,ESI,807.5029065299999,H-Loss,-,1,7.849464359431198,,
PI(16:0_16:1),XIC,C41 H77 O13 N0 P1,ESI,826.54400847,NH4-Gain,+,1,7.849464359431198,,
PI(16:0_16:1),XIC,C41 H77 O13 N0 P1,ESI,809.5174594700001,H-Gain,+,1,7.849464359431198,,
PI(16:0_16:1),XIC,C41 H77 O13 N0 P1,ESI,807.5029065299999,H-Loss,-,1,7.982,,
PI(16:1_16:1),XIC,C41 H75 O13 N0 P1,ESI,805.48725653,H-Loss,-,1,6.155505895744467,,
PI(16:1_16:1),XIC,C41 H75 O13 N0 P1,ESI,824.5283584700001,NH4-Gain,+,1,6.155505895744467,,
PI(16:1_16:1),XIC,C41 H75 O13 N0 P1,ESI,805.48725653,H-Loss,-,1,6.534083997818045,,
PI(16:1_16:1),XIC,C41 H75 O13 N0 P1,ESI,824.5283584700001,NH4-Gain,+,1,6.534083997818045,,
PI(16:1_16:1),XIC,C41 H75 O13 N0 P1,ESI,807.5018094700001,H-Gain,+,1,6.534083997818045,,
PI(16:1_16:1),XIC,C41 H75 O13 N0 P1,ESI,805.48725653,H-Loss,-,1,6.637,,
PI(16:0_18:1),XIC,C43 H81 O13 N0 P1,ESI,835.5342065299999,H-Loss,-,1,9.624315717558073,,
PI(16:0_18:1),XIC,C43 H81 O13 N0 P1,ESI,835.5342065299999,H-Loss,-,1,9.746771741578316,,
PI(16:0_18:1),XIC,C43 H81 O13 N0 P1,ESI,835.5342065299999,H-Loss,-,1,9.873,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,833.51855653,H-Loss,-,1,7.9721287327756984,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,852.55965847,NH4-Gain,+,1,7.9721287327756984,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,835.5331094700001,H-Gain,+,1,7.9721287327756984,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,833.51855653,H-Loss,-,1,8.188007320295531,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,852.55965847,NH4-Gain,+,1,8.188007320295531,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,835.5331094700001,H-Gain,+,1,8.188007320295531,,
PI(16:1_18:1),XIC,C43 H79 O13 N0 P1,ESI,833.51855653,H-Loss,-,1,8.308,,
PI(16:1_18:2),XIC,C43 H77 O13 N0 P1,ESI,831.5029065299999,H-Loss,-,1,6.453,,
PI(16:1_18:2),XIC,C43 H77 O13 N0 P1,ESI,831.5029065299999,H-Loss,-,1,6.819343230299084,,
PI(16:1_18:2),XIC,C43 H77 O13 N0 P1,ESI,850.54400847,NH4-Gain,+,1,6.819343230299084,,
PI(16:1_18:2),XIC,C43 H77 O13 N0 P1,ESI,833.5174594700001,H-Gain,+,1,6.819343230299084,,
PI(16:1_18:2),XIC,C43 H77 O13 N0 P1,ESI,831.5029065299999,H-Loss,-,1,6.934,,
PI(16:0_18:3),XIC,C43 H77 O13 N0 P1,ESI,831.5029065299999,H-Loss,-,1,7.178625339288393,,
PI(16:0_18:3),XIC,C43 H77 O13 N0 P1,ESI,850.54400847,NH4-Gain,+,1,7.178625339288393,,
PI(16:0_18:3),XIC,C43 H77 O13 N0 P1,ESI,831.5029065299999,H-Loss,-,1,7.295,,
PI(34:4),XIC,C43 H75 O13 N0 P1,ESI,829.48725653,H-Loss,-,1,5.622,,
PI(16:1_18:3),XIC,C43 H75 O13 N0 P1,ESI,829.48725653,H-Loss,-,1,6.01033377621355,,
PI(16:1_18:3),XIC,C43 H75 O13 N0 P1,ESI,848.5283584700001,NH4-Gain,+,1,6.01033377621355,,
PI(18:0_18:1),XIC,C45 H85 O13 N0 P1,ESI,863.56550653,H-Loss,-,1,11.536,,
PI(18:0_18:1),XIC,C45 H85 O13 N0 P1,ESI,863.56550653,H-Loss,-,1,11.827524830131344,,
PI(18:0_18:1),XIC,C45 H85 O13 N0 P1,ESI,863.56550653,H-Loss,-,1,11.942277595679842,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,861.5498565299999,H-Loss,-,1,9.461,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,861.5498565299999,H-Loss,-,1,9.772255851130964,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,880.59095847,NH4-Gain,+,1,9.772255851130964,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,861.5498565299999,H-Loss,-,1,9.905440414429137,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,880.59095847,NH4-Gain,+,1,9.905440414429137,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,861.5498565299999,H-Loss,-,1,10.174829000293824,,
PI(18:0_18:2),XIC,C45 H83 O13 N0 P1,ESI,861.5498565299999,H-Loss,-,1,10.323,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,7.97631961033092,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,878.57530847,NH4-Gain,+,1,7.97631961033092,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,8.333172201156941,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,878.57530847,NH4-Gain,+,1,8.333172201156941,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,861.54875947,H-Gain,+,1,8.333172201156941,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,8.459,,
PI(36:3),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,8.563,,
PI(18:0_18:3),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,8.905442598181619,,
PI(18:0_18:3),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,9.047,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,876.55965847,NH4-Gain,+,1,6.926354233508104,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,857.51855653,H-Loss,-,1,6.926354233508104,,
PI(18:2_18:2),XIC,C45 H79 O13 N0 P1,ESI,857.51855653,H-Loss,-,1,7.113373793908206,,
PI(18:2_18:2),XIC,C45 H79 O13 N0 P1,ESI,876.55965847,NH4-Gain,+,1,7.113373793908206,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,857.51855653,H-Loss,-,1,7.291888015371499,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,876.55965847,NH4-Gain,+,1,7.291888015371499,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,859.5331094700001,H-Gain,+,1,7.291888015371499,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,857.51855653,H-Loss,-,1,7.413,,
PI(18:3_18:2),XIC,C45 H77 O13 N0 P1,ESI,855.5029065299999,H-Loss,-,1,5.874,,
PI(18:3_18:2),XIC,C45 H77 O13 N0 P1,ESI,855.5029065299999,H-Loss,-,1,6.2576327504318,,
PI(18:3_18:2),XIC,C45 H77 O13 N0 P1,ESI,874.54400847,NH4-Gain,+,1,6.2576327504318,,
PI(18:3_18:2),XIC,C45 H77 O13 N0 P1,ESI,857.5174594700001,H-Gain,+,1,6.2576327504318,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,872.5283584700001,NH4-Gain,+,1,5.148991703594402,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,853.48725653,H-Loss,-,1,5.148991703594402,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,853.48725653,H-Loss,-,1,5.552378151309662,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,872.5283584700001,NH4-Gain,+,1,5.552378151309662,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,855.5018094700001,H-Gain,+,1,5.552378151309662,,
PS(20:2e),XIC,C26 H48 O9 N1 P1,ESI,548.29939553,H-Loss,-,1,4.14,,
PS(20:3e),XIC,C26 H46 O9 N1 P1,ESI,546.2837455299999,H-Loss,-,1,3.160303953733261,,
PS(20:3e),XIC,C26 H46 O9 N1 P1,ESI,546.2837455299999,H-Loss,-,1,3.3017747012380037,,
PS(21:0),XIC,C27 H52 O10 N1 P1,ESI,580.32561053,H-Loss,-,1,1.559,,
PS(24:1e),XIC,C30 H58 O9 N1 P1,ESI,606.37764553,H-Loss,-,1,3.99,,
PS(26:2e),XIC,C32 H60 O9 N1 P1,ESI,632.3932955299999,H-Loss,-,1,3.988867500862909,,
PS(16:1_16:1),XIC,C38 H70 O10 N1 P1,ESI,730.46646053,H-Loss,-,1,6.703,,
PS(33:0),XIC,C39 H76 O10 N1 P1,ESI,748.5134105299999,H-Loss,-,1,6.948,,
PS(33:0),XIC,C39 H76 O10 N1 P1,ESI,748.5134105299999,H-Loss,-,1,7.311839687054374,,
PS(33:2),XIC,C39 H72 O10 N1 P1,ESI,744.4821105299999,H-Loss,-,1,4.299,,
PS(14:1e_19:1),XIC,C39 H74 O9 N1 P1,ESI,732.5173984700001,H-Gain,+,1,6.452,,
PS(15:0_19:0),XIC,C40 H78 O10 N1 P1,ESI,786.5255584700001,Na-Gain,+,1,9.184,,
PS(19:1_15:0),XIC,C40 H76 O10 N1 P1,ESI,784.50990847,Na-Gain,+,1,7.395,,
PS(16:0_18:1),XIC,C40 H76 O10 N1 P1,ESI,760.5134105299999,H-Loss,-,1,9.962360534885478,,
PS(22:0_12:2),XIC,C40 H74 O10 N1 P1,ESI,782.4942584700001,Na-Gain,+,1,7.135,,
PS(16:1_18:1),XIC,C40 H74 O10 N1 P1,ESI,758.4977605299999,H-Loss,-,1,8.152929801719644,,
PS(16:1_18:1),XIC,C40 H74 O10 N1 P1,ESI,760.5123134700001,H-Gain,+,1,8.152929801719644,,
PS(16:1_18:1),XIC,C40 H74 O10 N1 P1,ESI,782.4942584700001,Na-Gain,+,1,8.152929801719644,,
PS(16:1_18:1),XIC,C40 H74 O10 N1 P1,ESI,758.4977605299999,H-Loss,-,1,8.275,,
PS(16:0_18:3),XIC,C40 H72 O10 N1 P1,ESI,780.47860847,Na-Gain,+,1,5.636715727589411,,
