"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"Mass List Match: CD_library_noRT"	"mzCloud Best Sim. Match"	"Area: BQC01.raw (F1)"	"Area: BQC02.raw (F2)"	"Area: BQC03.raw (F3)"	"Area: BQC04.raw (F4)"	"Area: BQC05.raw (F5)"	"Area: BQC06.raw (F6)"	"Area: BQC07.raw (F7)"	"Area: BQC08.raw (F8)"	"Area: BQC09.raw (F9)"	"Area: BQC10.raw (F10)"	"Area: BQC11.raw (F11)"	"Area: BQC12.raw (F12)"	"Area: BQC13.raw (F13)"	"Area: BQC14.raw (F14)"	"Area: BQC15.raw (F15)"	"Area: BQC16.raw (F16)"	"Area: BQC17.raw (F17)"	"Area: BQC18.raw (F18)"	"Area: BQC19.raw (F19)"	"Area: BQC20.raw (F20)"	"Area: BQC21.raw (F21)"	"Area: BQC22.raw (F22)"	"Area: BQC23.raw (F23)"	"Area: BQC24.raw (F24)"	"Area: BQC25.raw (F25)"	"Area: BQC26.raw (F26)"	"Area: BQC27.raw (F27)"	"Area: BQC28.raw (F28)"	"Area: BQC29.raw (F29)"	"Area: BQC30.raw (F30)"	"Area: BQC31.raw (F31)"	"Area: BQC32.raw (F32)"	"Area: BQC33.raw (F33)"	"Area: BQC34.raw (F34)"	"Area: BQC35.raw (F35)"	"Area: BQC36.raw (F36)"	"Area: BQC37.raw (F37)"	"Area: BQC38.raw (F38)"	"Area: BQC39.raw (F39)"	"Area: BQC40.raw (F40)"	"Area: BQC41.raw (F41)"	"Area: BQC42.raw (F42)"	"Area: BQC43.raw (F43)"	"Area: BQC44.raw (F44)"	"Area: BQC45.raw (F45)"	"Area: BQC47.raw (F46)"	"Area: TQC01.raw (F47)"	"Area: TQC03.raw (F48)"	"Area: TQC04.raw (F49)"	"Area: TQC06.raw (F50)"	"Area: TQC07.raw (F51)"	"Area: TQC08.raw (F52)"	"Area: TQC09.raw (F53)"	"Area: TQC10.raw (F54)"	"Area: TQC11.raw (F55)"	"Area: TQC12.raw (F56)"	"Area: TQC13.raw (F57)"	"Area: TQC14.raw (F58)"	"Area: TQC15.raw (F59)"	"Area: TQC16.raw (F60)"	"Area: TQC17.raw (F61)"	"Area: TQC18.raw (F62)"	"Area: TQC19.raw (F63)"	"Area: TQC20.raw (F64)"	"Area: TQC21.raw (F65)"	"Area: TQC22.raw (F66)"	"Area: TQC23.raw (F67)"	"Area: TQC24.raw (F68)"	"Area: TQC25.raw (F69)"	"Area: TQC26.raw (F70)"	"Area: TQC27.raw (F71)"	"Area: TQC28.raw (F72)"	"Area: TQC29.raw (F73)"	"Area: TQC30.raw (F74)"	"Area: TQC31.raw (F75)"	"Area: TQC32.raw (F76)"	"Area: TQC33.raw (F77)"	"Area: TQC34.raw (F78)"	"Area: TQC35.raw (F79)"	"Area: TQC36.raw (F80)"	"Area: TQC37.raw (F81)"	"Area: TQC38.raw (F82)"	"Area: TQC39.raw (F83)"	"Area: TQC40.raw (F84)"	"Area: TQC41.raw (F85)"	"Area: TQC42.raw (F86)"	"Area: TQC43.raw (F87)"	"Area: TQC45.raw (F88)"	"Area: TQC46.raw (F89)"	"Area: TQC47.raw (F90)"
"False"	"SPH(d18:0)"	"C18 H39 N O2"	"No match"	"No results"	"Full match"	"301.29672"	"1.842"	"29360.7269426654"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10673.1388909183"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"29360.7269426654"	""	""	""	""	""	""	""	""	""	""	""
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Full match"	"No results"	"Full match"	"273.26572"	"21.340"	"13339.1767258963"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13339.1767258963"	""	"7372.61644037895"	""	"10115.4840743576"	"7370.88962824165"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Full match"	"No results"	"Full match"	"273.26564"	"21.646"	"10434.0576117566"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10434.0576117566"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Full match"	"No results"	"Full match"	"273.26597"	"9.129"	"9509.00695440513"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8015.00051917068"	""	"9509.00695440513"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Full match"	"No results"	"Full match"	"273.26563"	"20.927"	"23777.8868526825"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23777.8868526825"	"21699.1481142852"	"16603.6566099332"	""	"12443.3403932593"	"7708.22641052859"	"14860.5834533178"	""	""	""	""	"6145.92028222717"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18125.7027517734"	""	""	"18539.3163405285"	""	""	""	""	""	""	""	""	""	""	"4791.9092718107"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Full match"	"No results"	"Full match"	"273.26564"	"11.564"	"3697.2183274892"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3697.2183274892"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SPH(d16:0)"	"C16 H35 N O2"	"Full match"	"No results"	"Full match"	"273.26610"	"1.910"	"18094.0597538232"	"0"	""	"Single match found"	""	""	""	""	""	"15194.5010142694"	""	""	""	"17053.8464074897"	""	"12552.1066398327"	""	""	""	""	"18094.0597538232"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13467.1722972326"	"13132.9730287072"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"16057.8124321483"	"15440.3991580213"	"12147.1313897948"	"17146.7199957156"	"16007.8720358548"	""	""	""	""	""	""	"12958.3421110783"	"12898.8333171633"	"14078.2437277718"	"13536.7051395886"	""	"13475.0024281193"	""	""	""	""	""	""	""	""	"14388.2982163065"	""	""	""	""	"7296.97775643824"	""	""	""	""	""	""	""	""
"False"	"Solanidine"	"C27 H43 N O"	"No match"	"Invalid mass"	"No results"	"397.31870"	"2.151"	"926569.11483418"	"2"	"97.0"	"No matches found"	""	"293161.399736183"	"226511.005644609"	"309268.803137708"	"275736.21212865"	"318007.494909083"	"334212.299607704"	"314649.166160375"	"300967.14785158"	"234503.646482169"	"228813.025746328"	"230757.704134615"	"261204.078987975"	"49583.809811984"	"105079.753562789"	"252646.536716047"	"234019.98474623"	""	""	"324740.185576163"	"204523.963490058"	"222990.742041677"	"286766.734914272"	"220869.826648935"	"181895.597046321"	"353045.786750693"	"219737.436998125"	"247424.081458745"	"336340.252832566"	"417654.280317584"	"366423.024033338"	"486132.845948622"	"443319.191052619"	"477845.561934203"	"437093.969977219"	"489885.357888636"	"528044.794158871"	"789191.667898748"	"805564.291872751"	"727004.55632416"	"779281.849933164"	"846105.511118301"	"703428.448647481"	"658561.964873804"	"793373.904748128"	"909902.704689448"	"488399.877557067"	"229072.185637335"	"127386.015854756"	"255876.670286851"	"292177.770980816"	"283786.156660867"	"293630.881250989"	"313035.984963417"	"275810.233806171"	"298490.381279187"	"258981.586855655"	"38627.409409087"	""	"263167.084099049"	"21656.1839434297"	""	"249594.214847712"	"246082.683938946"	"245295.485438501"	"303385.458759274"	"288023.061767227"	""	"298588.656071419"	"366097.862807316"	"335050.333752921"	"379382.151386056"	"364163.235559212"	"356736.997345865"	"360684.897349916"	"435806.024199963"	"461479.399426337"	"526262.02226973"	"506776.504063204"	"516537.220461023"	"530749.249235053"	"752464.637024394"	"849107.230605268"	"766375.610842424"	"822942.567696198"	"832897.471509193"	"843759.469716767"	"868183.801818284"	"885397.75869345"	"911489.505875957"	"926569.11483418"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Full match"	"738.56694"	"14.718"	"215299.175444824"	"0"	""	"Single match found"	""	""	""	"215299.175444824"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"122756.23921809"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Full match"	"738.56515"	"20.862"	"135446.884674472"	"0"	""	"Single match found"	""	""	""	""	""	""	"65086.5925317232"	"38945.55204147"	""	""	"36953.1485576717"	"51765.0618541578"	"48154.1128026589"	""	""	""	""	""	""	"34813.1986436578"	"40619.388667183"	""	"73087.7424682014"	"47065.457201535"	""	""	"49165.6262937999"	"48906.9820915191"	"38084.7720244644"	""	""	""	"61766.5905506262"	"73052.1095795453"	""	"89622.6029027104"	""	""	""	""	""	""	"26035.0620209141"	""	""	""	""	""	""	"9775.37297078819"	"41561.6232824582"	"42128.6589109122"	"51399.6066734246"	"48795.533030499"	""	""	"63096.7885476466"	""	""	"28899.4460598076"	""	""	""	""	""	"68217.9410242781"	"69229.4770845162"	""	""	"35266.2329698582"	"63501.7134786344"	"41546.2815387166"	"33364.3651503685"	"46890.6615860769"	""	""	"135446.884674472"	""	""	"91320.484680984"	""	""	""	""	""	"25213.177992178"	""	""	""	"8135.76082820868"	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No results"	"No results"	"Full match"	"738.56915"	"22.150"	"134965.085415844"	"0"	""	"Single match found"	""	""	""	""	""	""	"23397.847163535"	""	""	""	""	""	""	""	""	"10969.451691643"	""	""	"6450.73738712121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"94726.2170192486"	""	""	""	"51177.5530851239"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"122387.385904471"	"134965.085415844"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Full match"	"738.56637"	"20.975"	"88395.4543202421"	"0"	""	"Single match found"	""	""	""	"11716.1224720196"	""	""	""	""	"25414.7041539765"	""	"19006.6846942594"	""	""	""	""	"29159.7205437329"	"52064.6219335341"	""	"54968.0186241098"	""	""	""	""	""	"88395.4543202421"	""	""	""	""	""	""	""	""	""	""	""	""	"12960.9963969211"	"14193.3896766879"	""	""	""	""	""	"10644.5870681596"	""	""	"7367.28157883824"	""	"14667.6268322226"	""	""	""	""	""	""	""	""	""	""	""	""	"52941.340622631"	"59626.3872790554"	"60904.3671970439"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14398.1921082066"	""	"30516.0135521316"	""	"17492.3728151544"	""	"19985.0397989546"	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Full match"	"738.56591"	"14.370"	"131691.026481192"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"131691.026481192"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Full match"	"738.56792"	"20.351"	"36538.0156960358"	"0"	""	"Single match found"	""	""	"36538.0156960358"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No results"	"No results"	"Full match"	"738.56883"	"19.212"	"7643.38877999829"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7643.38877999829"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"Invalid mass"	"No results"	"Full match"	"738.56686"	"26.795"	"1205003.47933574"	"0"	""	"Single match found"	""	"202416.843115198"	"218836.876418327"	"233571.425315681"	"245152.235339646"	"369317.987218635"	"417203.301847456"	"353943.718408567"	"365915.017533141"	"416821.211609382"	"364038.950546544"	"344952.617109682"	"338730.831648556"	"320043.739361469"	"174330.509386291"	"274507.627077439"	"286117.684102259"	"250337.495962948"	""	"241663.281180815"	"177113.244898928"	""	""	""	""	"494910.007254164"	"614064.491869652"	"379047.519475713"	"444824.914300345"	""	""	""	""	""	""	""	""	"464168.329561274"	""	""	""	"423478.083404337"	""	""	""	"616410.454933773"	"173679.236530948"	"109670.605404653"	"179049.385659982"	"191665.026486015"	"335023.294124578"	"361364.63413617"	"343013.634218779"	"350534.18433415"	"370465.178429635"	""	"241875.54350136"	"234858.784958731"	"193802.471180301"	"218462.708803232"	""	""	"295948.218729924"	""	""	"523314.149082172"	"476484.244286865"	""	""	"374244.599207581"	"446154.94961109"	"450908.679710094"	"408078.414794356"	"339324.937966594"	""	""	""	""	""	""	""	""	"1205003.47933574"	""	""	""	""	""	"777398.787943449"	"682799.105080905"	"482577.068654078"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No results"	"No results"	"Full match"	"738.56600"	"21.582"	"382538.150985698"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12000.7581771061"	""	""	""	"26416.6201707517"	""	""	""	""	""	""	"234235.234622421"	"246111.453396659"	""	"233091.017376481"	"190968.403520181"	"228202.088364068"	""	""	""	""	"246316.360363885"	""	"382538.150985698"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14880.8435996652"	""	""	""	""	""	""	""	""	""	""	""	"247942.769710523"	"187863.651076792"	"337340.054419372"	"243485.397223986"	"186988.582577861"	""	""	""	""	""	""	"237606.088645574"	""	"183463.125082517"	"168724.897880907"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No results"	"No results"	"Full match"	"738.56641"	"21.761"	"327131.526615324"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20590.7316624646"	""	""	""	""	""	""	""	""	""	""	""	""	"327131.526615324"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"206336.878622086"	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Invalid mass"	"738.56376"	"5.057"	"1673633.35848405"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"789776.433578619"	"1015310.60983141"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"956545.731625953"	"958064.136918212"	"933782.422191614"	"987084.151895369"	"1027679.01897041"	"1673633.35848405"	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"Not the top hit"	"No results"	"Full match"	"738.56708"	"1.162"	"56771.2172597348"	"0"	""	"Single match found"	""	"16942.2926890292"	"16435.1030448325"	"9403.13879040771"	"14177.189887906"	"19117.4098587146"	"18455.8968583037"	"23421.9311472978"	"56771.2172597348"	""	"18306.9303343596"	""	""	""	""	"14309.0174906958"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2990.29524271424"	""	""	""	""	""	""	""	"27645.6056764777"	""	""	"12067.6547434727"	"17571.1884605548"	"15289.7633931553"	"16302.5039909842"	"14538.2914786465"	"9510.51961008523"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5285.2944370648"	""	""	""	""	""	"8171.85783877095"	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"Invalid mass"	"No results"	"Full match"	"738.56535"	"21.253"	"57715.7673047932"	"0"	""	"Single match found"	""	""	""	""	""	"19371.4698929882"	""	""	""	""	"19667.4147623097"	""	"15787.6159002122"	""	"26096.1182646375"	""	""	""	""	""	"19460.9971629076"	""	""	"12233.9808384685"	"29804.7474690098"	"16846.1494321142"	"26265.3355520762"	"21901.7526777599"	"33329.7456786952"	"49300.0630282385"	""	""	""	"53921.2890405315"	"36090.9180568551"	"35363.6707270515"	"48924.58384985"	""	"12030.5601255572"	"10775.0349052845"	"8597.5840779932"	""	""	""	""	""	""	""	""	""	""	""	""	"19244.9029101453"	"29661.676335492"	""	"19705.4952590461"	""	""	""	""	""	"7925.07598744011"	"21767.3320521174"	"27191.7456573072"	"22335.3639799997"	"26302.4046927087"	""	"13078.6203821774"	"28201.6026338506"	"15914.6950081989"	"15263.3516987953"	"12456.3254369515"	"42050.4035060773"	""	""	"23705.7230173064"	"51861.3342946595"	"57715.7673047932"	"34647.5938094873"	"47735.4330782387"	""	"5879.92997844673"	"16984.3169318952"	"11562.8244535013"	""	""	""	"6843.12968489923"	"8371.56759329055"	"9621.26070837344"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No match"	"No results"	"Full match"	"738.56553"	"4.666"	"1902544.2546201"	"0"	""	"Single match found"	""	"287309.953492423"	"209372.677389272"	"291670.881592531"	"339974.597967663"	""	"562656.818178072"	""	""	"651173.507271401"	"958780.662648699"	""	"722326.997074583"	"1018867.22005177"	"751158.670379924"	"1115981.39028443"	"1134623.77465571"	"1570923.99475135"	"641129.180352471"	"1148756.83794157"	"948529.706726269"	"1187340.43694703"	"976260.360733742"	"1598891.64504762"	"1153867.54740696"	"643023.791416174"	"918733.176067362"	"964859.409029291"	"1609895.89231602"	"1221662.30098262"	"1479369.29219149"	"1060903.81089652"	"1453227.36305589"	"1533582.10799911"	"1862586.8309506"	"952529.781919601"	"1578341.36094627"	"570007.088548577"	"947118.361021296"	"1013757.46871193"	"524934.633047782"	"357536.451461296"	"754922.044217509"	"829625.075590509"	"573912.597157107"	"607408.794627345"	"15036.2821371318"	"194005.560977172"	""	"256810.198380821"	"452501.141608837"	""	"951892.400940205"	"1028918.86006708"	"635019.582723043"	"785060.810880048"	"802641.272881204"	"854680.126878757"	"856617.283595953"	""	"1505135.73585807"	"1431539.7257382"	"753687.358622657"	"710465.919394072"	"1173806.7795941"	"1335753.48270993"	"949412.865002782"	"896497.724186574"	"1012205.0979994"	"861297.886425692"	"866432.880744642"	"887502.396381154"	"460010.805269553"	"1432927.17369676"	"1459943.4952875"	"1344270.03740725"	"1696260.54457967"	"1719696.47013295"	"1902544.2546201"	"1887296.21116561"	"1245790.40899272"	"626691.497091466"	"706448.253188809"	"518548.43849775"	"481394.40325417"	"779176.787756228"	"709405.162866763"	"589753.715021267"	"300861.874965471"	"531513.029460019"	"812612.542798735"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No results"	"No results"	"Full match"	"738.56829"	"20.566"	"21231.9496379835"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21231.9496379835"	""	""	""	"18507.5584258652"	""	""	""	""	"4825.29014062153"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"Not the top hit"	"No results"	"Full match"	"738.56413"	"2.983"	"2821.88459998537"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2821.88459998537"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"No results"	"No results"	"Invalid mass"	"738.56377"	"15.567"	"2966131.43471749"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2966131.43471749"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"SM(d20:0_15:0)"	"C40 H83 N2 O6 P"	"Not the top hit"	"No results"	"Full match"	"718.59817"	"26.812"	"73878.2338771572"	"0"	""	"Single match found"	""	"11860.4931082494"	"13772.2228688286"	"15761.2887708475"	"17387.2760068604"	"14968.119116184"	"14913.5456664561"	"20518.232971183"	"22322.361519468"	"20024.5755792721"	"21433.0324689172"	"25836.8566262692"	"23735.1798221573"	"25757.5032761182"	"16989.3859001161"	"18546.8671652703"	"17653.8029272041"	"13793.309391701"	"15301.4635029142"	""	"19331.1769537448"	""	""	""	""	""	"20850.0528885142"	"36934.757725207"	"23216.9578968684"	"36790.94774139"	""	"26151.1334406326"	"23104.7562202357"	""	""	""	""	"47400.2342699819"	"73878.2338771572"	""	"43571.9406548302"	"47711.7636515922"	""	""	"24162.0896600045"	""	""	""	"12430.0366668245"	""	"12664.7714848362"	"19646.7532620968"	"9074.10616301488"	"17542.9420636736"	"16172.561600335"	"21546.2270529083"	"30863.4372226109"	"21761.2055196503"	"17687.3591072664"	"16927.6118640285"	"20088.2188375616"	"23645.3117843115"	"14444.287709759"	""	""	"23801.8911444362"	""	""	"28343.9577392314"	"26137.0819383411"	"33865.1398366121"	"30666.3560414096"	""	"24932.3140532897"	"22402.4383297003"	""	"28095.9380180281"	"30670.5536438557"	""	"31163.9019408168"	""	"53545.810548131"	"63360.7434334943"	"70060.8698932232"	""	""	""	""	"59132.0657078428"	"46066.3018245675"	"43364.245228575"
"False"	"SM(d20:0_15:0)"	"C40 H83 N2 O6 P"	"No results"	"No results"	"Full match"	"718.59563"	"20.582"	"7370.00280692016"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7370.00280692016"	""
"False"	"SM(d20:0_15:0)"	"C40 H83 N2 O6 P"	"No results"	"No results"	"Full match"	"718.59673"	"16.566"	"8767.4674452391"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8767.4674452391"	""	""	""
"False"	"SM(d20:0_15:0)"	"C40 H83 N2 O6 P"	"No results"	"No results"	"Invalid mass"	"718.59293"	"14.791"	"152122.898407033"	"0"	""	"Single match found"	""	"152122.898407033"	""	""	""	""	"68252.1780481245"	""	""	""	""	""	""	""	""	""	""	""	"98809.5624402487"	""	"102170.577225001"	""	"51681.0866476947"	""	""	"51272.0184839117"	""	""	"48906.9251011431"	"53498.057853856"	""	""	""	""	""	""	""	""	""	""	""	"12419.1149882003"	""	""	""	"29978.1483007616"	""	""	""	"108469.592906862"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"61460.3999643527"	""	""	""	""	""	""	"52051.1876216621"	"79524.0392527218"	""	""	"64996.4523788488"	""	""	"69043.8379053001"	"9161.7713217704"	""	""	""	""	""	""	"69304.9037640511"	"14169.9988824335"	"9605.68821191319"
"False"	"SM(d20:0_15:0)"	"C40 H83 N2 O6 P"	"No results"	"No results"	"Invalid mass"	"718.59490"	"20.009"	"2883.15567165968"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2883.15567165968"	""	""
"False"	"SM(d20:0_15:0)"	"C40 H83 N2 O6 P"	"No results"	"No results"	"Invalid mass"	"718.59483"	"20.244"	"11236.2371507335"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11236.2371507335"	""	""	""	""	"3340.47443018774"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6999.21282093543"	""	""
